File ID,Transcript,Duration (s),Word Count
Kelantan_005_001_001_160,main keno jago anok-anok nih,1.9548125,5
Kelantan_005_001_001_161,tapi takpo anok-anok tu rezeki ore kato,3.0911875,7
Kelantan_005_001_001_163,anok mudo kito baru pecen,2.5005,5
Kelantan_005_001_001_165,sero suko pulok kecek ngan demo nih jupok sini,2.74575,9
Kelantan_005_001_001_166,lain kali gak kito mari sokmo lah sini tame mene nih,2.8285,11
Kelantan_005_001_001_168,tulah tok seko pulok jupo sini,2.079625,6
Kelantan_005_001_001_169,padahal sekalo kawe tengok doh jauh-jauh tapi gak,3.31175,8
Kelantan_005_001_001_171,raso nok tegur tapi tokdea nok wat gano minto maaf lah,3.236125,11
Kelantan_005_001_001_173,raso nok maghi sini ruponyo nok jupo nge demo,3.134,9
Kelantan_005_001_002_002,ho ore bowok anok kawe gi tame menne nok gi mano tuh,3.1985625,12
Kelantan_005_001_002_004,ho jolo bereh maghi kito gih skali,2.5128125,7
Kelantan_005_001_002_006,ho bowok anok tuh ado,2.12175,5
Kelantan_005_001_002_007,abe duk ghumoh main game,2.4945625,5
Kelantan_005_001_002_008,adik jah lah ikut,1.3569375,4
Kelantan_005_001_002_010,tuh mano anok demo wo mano so rama napok,2.98375,9
Kelantan_005_001_002_011,ungaa,1.8590625,1
Kelantan_005_001_002_012,eh laju ungaa tuh molek lamo gelecoh ado batu-batu situ banyok,5.4160625,11
Kelantan_005_001_002_014,yolo doh hok kito lare tuh tok denga hok kito tok lare gak dio nok lagu tuh,5.823875,17
Kelantan_005_001_002_017,wat gapo ghumoh,1.744375,3
Kelantan_005_001_002_019,ho supo anok kawe pon twiter la gapo reti doh tweet-tweet aku tok tahu gapo tweet-tweet,5.7019375,16
Kelantan_005_001_002_021,hoo lah abe dio dok ngaja tweet-tweet tuh,4.2815,8
Kelantan_005_001_002_023,maghi duk rokah tuh duk tunggu budok-budok kito duk rokah tuh bua dulu,4.7310625,13
Kelantan_005_001_002_025,eh sakit pingge ambo tuo doh loni,3.0113125,7
Kelantan_005_001_002_027,ho tulah kito,2.8076875,3
Kelantan_005_001_002_028,kito dulu lari decun-decun lagu tuh lah tapi gak loni try wat gak pengse situ,6.4320625,15
Kelantan_005_001_002_030,ha sapa gorib ambo ingat dulu mok tokwi tubik gorib-gorib tapi gak duk  maghii jugok main main cughi-cughii tubik mugo suko main sini mugonyo,10.6160625,24
Kelantan_005_001_002_032,meme ambo ingat dulu,3.3175625,4
Kelantan_005_001_002_033,ambo suko bena main hok gatung tuh kea hok nondeng situ dulu,4.9908125,12
Kelantan_005_001_002_034,buke woh nondeng woh bulat-bulat tuh woh nok suruh nok suruh jadi tinggi tapi loni duk koto' sini jugok,7.944125,19
Kelantan_005_001_002_036,koho tinggi apo kotot sini ore kato,3.59125,7
Kelantan_005_001_002_037,ho tu ah duk nondeng sero kaba-kaba ingat dulu tange licin jatuh belebok situ sakit pingge berapo minggu tok bangun,8.2779375,20
Kelantan_005_001_002_039,eh ambo ingat main ndo dulu gak rajin jugok sapa necat necat gih mano malu kok ore ho,6.3784375,18
Kelantan_005_001_002_042,holah nok wat gano mugo ndo tuh derah lajok,4.2344375,9
Kelantan_005_001_002_044,meme,1.929625,1
Kelantan_005_001_002_046,nok talipon nok komputer,2.66825,4
Kelantan_005_001_002_047,ambo anok ambo arituh suh cari gapo tahu dale yo kato gapo tenet tenet gapo namo,5.6595,16
Kelantan_005_001_002_048,internet deh,1.3409375,2
Kelantan_005_001_002_050,tenet ah ambo tok tahu  nama gapo suruh teke-teke,4.716875,9
Kelantan_005_001_002_051,teke celoh mano tok tahu kaba-kaba jupo kaba-kaba jupo,5.2143125,9
Kelantan_005_001_002_053,arituh ho bowok dio gi keda hok sulong kawe bowok gi keda tunjuk lube cokok dio,7.5479375,16
Kelantan_005_001_002_054,dio kato gapo dio dio tok kenal pastu takut pulok tuh tengok pengaruh tengok cerito hok congkak tu kea,6.366625,19
Kelantan_005_001_002_055,ho dio takut,3.0661875,3
Kelantan_005_001_002_056,ambo nyo ho ambo nyo sero,3.858875,6
Kelantan_005_001_002_058,dekcok tu meme meme tok reti doh,4.69625,7
Kelantan_005_001_002_060,mmm tok kena nok lukis mano dekcok loni srumo takdop pasir doh loni,5.9496875,13
Kelantan_005_001_002_062,dekchok eh nok lukis loni pon takdop dekcok-dekcok tuh,5.3600625,9
Kelantan_005_001_002_064,hoo eh batu selambut pon tok kena caghi batu selambut ingat oh nok wat bidah gapo,7.701875,16
Kelantan_005_001_002_065,dulu ingat maso kapung-kapung dulu gih ghumoh abe kawe gapo main bidah dale ute,7.3404375,14
Kelantan_005_001_002_067,hoo suko bidah tapi gak hok paling nok suko nyo abe kawe tu bidah tok betul,6.236,16
Kelantan_005_001_002_068,bidah-bidah keno mato mato kawe hoo,4.2696875,6
Kelantan_005_001_002_070,eh sebab tuh ah mato kawe bling-bling loni,4.66325,8
Kelantan_005_001_002_072,bedoh apo,1.39175,2
Kelantan_005_001_002_073,hola lepas keno lepas keno bidah tuh mugo mato pon tok napok sebeloh malu ko ore nok tubik nyoh,6.6866875,19
Kelantan_005_001_002_075,go dio nyo kenal bakpo tok kenal nyo,2.845875,8
Kelantan_005_001_002_077,hoo tapi gak,2.0814375,3
Kelantan_005_001_002_078,tok laye doh loni nok oyak nyo,3.2595,7
Kelantan_005_001_002_080,ni kawe pon nyo sajo nok suruh dio maghi nok suruh wat tubik peluh benanyo maghi main tame mmene nih,5.8960625,20
Kelantan_005_001_002_081,tengok tuh duk muncung sedepo tuh nok kelik tuh,3.4916875,9
Kelantan_005_001_002_083,ghumoh duk dale aircond tokse tubik peluh tengok la anok ambo tuh obeh doh tuh,5.9095,15
Kelantan_005_001_002_085,anok ambo doktor oyak di klinik meme kritikal doh tu,4.8638125,10
Kelantan_005_001_002_086,duk dale aircond make tido jah,2.47875,6
Kelantan_005_001_002_088,tapi gak abe long ok lah sikit mugo dio abe ke nasib baik la dio berehi lare adik dio walaupon tok kese gapo,7.0124375,23
Kelantan_005_001_002_090,mmm tuh lah,2.3584375,3
Kelantan_005_001_002_092,anok demo bakpo dop saen nge ore main dio sore jah,4.5859375,11
Kelantan_005_001_002_093,anok demo tuh autism gapo,3.0595625,5
Kelantan_005_001_002_095,bakpo dio dop bua ngan ore anok ambo duk coket-coket dio pon tok caro,5.7251875,14
Kelantan_005_001_002_097,pemalu,2.465625,1
Kelantan_005_001_002_099,eh ambo sero jadi gitu sebab dok tubik ghumoh ambo sero tapi gak,5.4165,13
Kelantan_005_001_002_100,banyok faktor,2.784375,2
Kelantan_005_001_002_102,anok kawe biaso dio tengok dio berehi tengok cerito pengaruh tb cerito ultraman power rangers gapo tuh,7.7185,17
Kelantan_005_001_002_104,rajin jugok aritu kawe duk mmasok dio naik atah mmari,6.08075,10
Kelantan_005_001_002_105,hoo anok kawe pastu dio paka dio paka kain trola kea dia nok,6.97325,13
Kelantan_005_001_002_106,hoo nasib baik api api kroli tuh kawe tok buko lagi,5.160625,11
Kelantan_005_001_002_108,hoo dio duk atah mmari mmari mmari hok oh hok dapo tula bule imagine gano deh,6.9050625,16
Kelantan_005_001_002_110,oh pahtu dio nok nopat atah bade tekok kawe,2.514375,9
Kelantan_005_001_002_111,kebetule kawe hoo jale dio nopat masuk dale kroli nasib baik la kroli,4.4613125,13
Kelantan_005_001_002_113,ha nasib baik la sebab tok bubuh minyok lagi,3.784875,9
Kelantan_005_001_002_114,sayo tuh meme adhd doh kawe sero tuh,5.1205625,8
Kelantan_005_001_002_116,ho tengok la tuh dio duk kenak kenak ore skoloh pon gitu kenak ore,6.723625,14
Kelantan_005_001_002_117,naka cikgu sapa ko sakit jiwo tengok peranga dio tuh,6.3564375,10
Kelantan_005_001_002_119,eh tapi anok kawe anak kawe tuh malah-malah supo gapo,7.07525,10
Kelantan_005_001_002_121,anok kawe tuh lain tukar pulok deh anok kito nih,6.2051875,10
Kelantan_005_001_002_123,ho lah arap-arap nanti beruboh la deh,4.0359375,7
Kelantan_005_001_002_124,jadi po kito bulih masuk u jugok bodo-bodo kito pon,4.5003125,10
Kelantan_005_001_002_126,ho kapung-kapung kito pon,2.5074375,4
Kelantan_005_001_002_128,ho lah nok uboh nasib eh keluargo kito kea,4.073625,9
Kelantan_005_001_002_129,meme sesok dooh doif lajok dulu,3.216,6
Kelantan_005_001_002_131,hoo bulih la jugok tuo-tuo loni eh demo nok pecen tok lamo doh de,6.860875,14
Kelantan_005_001_002_133,hoo tu lah,1.44725,3
Kelantan_005_001_002_134,doh la kito pon nikoh lewat kea kito tuo nok pecen doh anok pon kecik baru,6.730875,16
Kelantan_005_001_002_136,tu lah,2.144,2
Kelantan_005_001_002_138,hoo eh payoh jugok nok jupo deh walaupon kito duk so perumohe,5.29675,12
Kelantan_005_001_002_139,kawe ujung demo demo,2.486,4
Kelantan_005_001_002_141,hoo biaso doh mugo sibuk kea,4.1868125,6
Kelantan_005_001_002_142,hoo supo ah ambo pon,4.4741875,5
Kelantan_005_001_002_144,tuh la dio duk gerok butir mato dio kato gerok butir mato nih nok jupo gapo jupe ore hok kito teringat rupo-ruponyo jupo sunggoh,9.99725,24
Kelantan_005_001_002_145,mata duk gedik nih,2.1899375,4
Kelantan_005_001_002_146,mmm hoo rapat bena nyo tapi anok kito tok rapat supo kito dulu deh,6.024125,14
Kelantan_005_001_002_148,eh dekat gorib doh ni tok molek ore kato duk gorib sini,6.3796875,12
Kelantan_005_001_002_150,eh maghi la kito,2.3425,4
Kelantan_005_001_002_152,waalaikumussale,2.6264375,1
Kelantan_005_006_001_002,frust molek muko tu bakpo,2.0576875,5
Kelantan_005_006_001_003,aku tengok jak takdi duk duk tuh duk ngita atah tanggo umoh,4.6154375,12
Kelantan_005_006_001_004,aku nok mari tanyo nih,1.957,5
Kelantan_005_006_001_006,bakpo,1.0648125,1
Kelantan_005_006_001_007,bakpo lemoh semangat gito mo tuh supo tok laki mati jah,4.1316875,11
Kelantan_005_006_001_009,bakpo jadi lagu tu,2.6964375,4
Kelantan_005_006_001_010,tok laki mati ko,2.139125,4
Kelantan_005_006_001_012,doklah muko tu monyok supo aye berok kapur supo aye kena uje,5.2476875,12
Kelantan_005_006_001_014,bakpo,1.0504375,1
Kelantan_005_006_001_016,supo muko ore sebok aku tengok gitulah,2.2735625,7
Kelantan_005_006_001_019,buwak apo jadi lagu tu mo,1.4965,6
Kelantan_005_006_001_020,sedih gitu mo bakpo,1.8285625,4
Kelantan_005_006_001_023,pasal ssapo nih,0.9496875,3
Kelantan_005_006_001_025,tanggon,1.841875,1
Kelantan_005_006_001_027,patut pon,2.0523125,2
Kelantan_005_006_001_028,nyo sedih molek,1.9403125,3
Kelantan_005_006_001_029,doh mu jupo bilo ngan dio,2.429625,6
Kelantan_005_006_001_030,koya mu nih,1.4965,3
Kelantan_005_006_001_033,aku pon minat jugok ko apek tapi takdok sedih gitu mo,2.7675,11
Kelantan_005_006_001_034,dio main bola sedap tuh,1.785,5
Kelantan_005_006_001_036,mu jatuh cinto sore masalah kalu mu gi oyak awal-awal tak dop apo dio,3.959,14
Kelantan_005_006_001_038,yo tok laye ko mu tok gi kat dio mu bilo maso jupo dio kito duk dua kampong sini,4.929875,19
Kelantan_005_006_001_039,bola-bola tok rajin gi tengok,1.518,5
Kelantan_005_006_001_041,patut tok laye,1.741125,3
Kelantan_005_006_001_042,patut tok laye pon mu minak sore,3.1009375,7
Kelantan_005_006_001_043,bola-bola pon buke minat pon kea,2.24475,6
Kelantan_005_006_001_044,aku nih woh minak bola aku tok kisoh pon kalu dio nok nikoh tuh mugo kito minak bola,4.4949375,18
Kelantan_005_006_001_046,nih dengap dop kelate ari tuh mene tigo pialo ari tuh,3.1135,11
Kelantan_005_006_001_048,aku tau doh mu tok tengok lain mu tok tengok bola doh mu tengok apek jah,3.45975,16
Kelantan_005_006_001_050,bola kito ni meme naik doh loni kelate,2.5325625,8
Kelantan_005_006_001_051,aku rasa sebab meme sebab apek bilo nikoh runsing aku,3.46125,10
Kelantan_005_006_001_053,aku tok nafi la meme sebab apek tapi loni runsing jugok dio kalu dio nikoh takut dio jadi koya sikit,6.7134375,20
Kelantan_005_006_001_056,mu jahat lalu,1.1189375,3
Kelantan_005_006_001_057,jange katok tuh,1.2265625,3
Kelantan_005_006_001_058,asek kelate tuh apek tuh,2.5803125,5
Kelantan_005_006_001_060,hoo takdop dio tok gomo kelate main,2.5145625,7
Kelantan_005_006_001_061,ho kongo la,1.296,3
Kelantan_005_006_001_062,doh la mat yo,1.8966875,4
Kelantan_005_006_001_063,doh la mat yo ore nok amik doh,2.70525,8
Kelantan_005_006_001_065,aku tokleh aku aku gotu sikit kalu kecek pasal bola,4.437125,10
Kelantan_005_006_001_066,sero nok sebut blako,1.0830625,4
Kelantan_005_006_001_067,mat yo apek piya,1.8400625,4
Kelantan_005_006_001_069,nok gi kito tengok bola stadium,1.872125,6
Kelantan_005_006_001_071,ni ado buke tuh main kat tuh piala sumbangsih 5 aribule,4.6388125,11
Kelantan_005_006_001_072,molek,1.6560625,1
Kelantan_005_006_001_074,apek aku sero main,1.3968125,4
Kelantan_005_006_001_075,tau lah main ko dop baru nikoh main ko dop aritu mat yo arini baru nikoh esok main doh,3.520875,19
Kelantan_005_006_001_077,doh mat yo ari tuh nikoh,1.7850625,6
Kelantan_005_006_001_078,oh arini nikoh esok main tuh,2.402375,6
Kelantan_005_006_001_079,apek cekak tokse main,1.6515,4
Kelantan_005_006_001_080,bulan madu doh,0.9868125,3
Kelantan_005_006_001_082,tulah oloh gere aku kalu dio tok gi gak,3.25225,9
Kelantan_005_006_001_084,tu kito kalu musim bola gak baju aku dale mmari baju bola deret,5.6364375,13
Kelantan_005_006_001_086,tu tokleh gi tengok gapo,1.3706875,5
Kelantan_005_006_001_087,tokleh gi tengok stadium tengok depe tibi takpo doh supo tengok stadium ado doh,3.3110625,14
Kelantan_005_006_001_088,aku duk asrama tengok nge gu-gu,2.1521875,6
Kelantan_005_006_001_090,baju baju kelate hoo,2.46375,4
Kelantan_005_006_001_091,gomo kelate gomo atah belake,2.01,5
Kelantan_005_006_001_093,tu duduk songhok gomo kelate gomo aloh,2.6684375,7
Kelantan_005_006_001_094,suko kalu ingat jame budok-budok tapi loni tengok ngan saen-saen,4.8331875,10
Kelantan_005_006_001_095,woh besar-besar doh blako tapi gak sunggoh lagu tu jugok,3.256625,10
Kelantan_005_006_001_097,dop lagi dasyat,1.745875,3
Kelantan_005_006_001_099,tulah manggil bola dio kalu tino ko jate ko,4.262875,9
Kelantan_005_006_001_100,tino nampok jah ayu luar dea tengok bola gak,4.1873125,9
Kelantan_005_006_001_102,minat bola jugok saen mu,1.8040625,5
Kelantan_005_006_001_105,aku pon duk nuh,1.3530625,4
Kelantan_005_006_001_108,tu lah aku pon tokleh kalu kelate kaloh sero mace nok maroh jugok tapi,4.1436875,14
Kelantan_005_006_001_109,mugo banyok mene kito pikir hok mene jah la,3.171,9
Kelantan_005_006_001_111,ciss taik mu,1.13775,3
Kelantan_005_006_001_113,ciss taik mu,1.484,3
Kelantan_005_006_001_114,minak nge apek sajo aku,2.4546875,5
Kelantan_005_006_001_115,minak jugok tapi tengok bola tokleh sero gere sero kito nok naik kalu bulih kito nok main sendiri,4.803,18
Kelantan_005_006_001_117,gapo,0.7565625,1
Kelantan_005_006_001_119,buke weh aku buke nok gocoh dio,3.44525,7
Kelantan_005_006_001_120,tapi tange tibo-tibo jetak nok maroh jugok tapi sero,3.2155,9
Kelantan_005_006_001_121,sero gere ko refferi tuh etek refferi main tok adil sikit abuk,4.2695625,12
Kelantan_005_006_001_123,aku gere aku ingat ko refferi tuh,1.7313125,7
Kelantan_005_006_001_124,aku ingat ko refferi tuh,1.113125,5
Kelantan_005_006_001_126,tu dio jeh klate dio budok ganu yolo doh lawe ganu budok ganu biaso doh,4.796375,15
Kelantan_005_006_001_128,budok ganu mulut dio sedak aku gere lalu,2.60425,8
Kelantan_005_006_001_130,ho ado malunyo aku maso tuh,2.65,6
Kelantan_005_006_001_132,caro aku ore ore,2.254875,4
Kelantan_005_006_001_133,ore hina klate meta-meta klate kaloh nyo demo hino doh la refferi ari tuh berat sbeloh,4.91975,16
Kelantan_005_006_001_135,hoo pengadil  main hoo gere la,3.17675,6
Kelantan_005_006_001_137,hoo make rasuah aku sero,1.399625,5
Kelantan_005_006_001_138,dio tok nampok demo alik ganu tu saloh dio duk napok alik kito padahal sede keno bayar,5.3453125,17
Kelantan_005_006_001_140,tuh bola loni kalu tak dop rasuah gak,2.76025,8
Kelantan_005_006_001_142,tapi aku yakin la kalu klate main dio main sunggoh tok caro ko rasuah,4.5771875,14
Kelantan_005_006_001_143,kito kea semangat kesukane kito tuh tinggi sek-sek klate,3.5773125,9
Kelantan_005_006_001_145,kito baik main main tu hok sungguh,3.4220625,7
Kelantan_005_006_001_146,buke main nok mene sajo kito main,2.7095,7
Kelantan_005_006_001_147,tengok peminat-peminat klate,2.52375,3
Kelantan_005_006_001_148,gih mano-mano ikut nyo nok oyak setianyo,3.2319375,7
Kelantan_005_006_001_149,buke sebab,1.261625,2
Kelantan_005_006_001_151,tuh sapa ko tu penuh,4.161,5
Kelantan_005_006_001_152,atah bas,1.4410625,2
Kelantan_005_006_001_154,sapa ko kereto berderet nih,2.028875,5
Kelantan_005_006_001_156,kalu time musim bola,1.84775,4
Kelantan_005_006_001_157,kalu kapung gopaku duk kapung skalo time maso musim bola hok main kat stadium shah alam nuh,6.1794375,17
Kelantan_005_006_001_158,main stadium besar,1.3931875,3
Kelantan_005_006_001_159,deret atah jale meroh jah nge dero,3.076625,7
Kelantan_005_006_001_161,oloh tok soh duk runsing la klate tuh meme tok leh lawe,5.641,12
Kelantan_005_006_001_163,tokleh gih mano jale jem,1.8953125,5
Kelantan_005_006_001_165,tuh,0.742125,1
Kelantan_005_006_001_166,tuh kalu kalu musim bola gak takyoh duk lawelah negeri lain,4.4146875,11
Kelantan_005_006_001_167,tak dop woh buleh lawe klate hok nombor satu,3.3836875,9
Kelantan_005_006_001_169,aku sokong terlajok meme,1.673125,4
Kelantan_005_006_001_171,hoo tuh lah aku harap lah ni hok main limo aribule ni mene,3.768875,13
Kelantan_005_006_001_172,kalu tok mene woh ni gak nyo tonye demo lah,3.036,10
Kelantan_005_006_001_174,apek kalu meme tokleh sambut gol kalu gol,3.3364375,8
Kelantan_005_006_001_175,wi tu masuk mace meme nyo tonye kokre  ore nyo wat nyenye laluh,3.2,13
Kelantan_005_006_001_176,meta-meta nyo nikoh gak nyo tokleh wi tumpuwe,2.652875,8
Kelantan_005_006_001_178,sughak kobar apek tokleh wi tumpuwe apek ado bini la kea,4.5641875,11
Kelantan_005_006_001_181,padahal yolo dohore baru nikoh gitu la kea,3.157125,8
Kelantan_005_006_001_182,dio duk honeymoon nge bini dio ni,2.0660625,7
Kelantan_005_006_001_184,mu nih tolol la,2.0805,4
Kelantan_005_006_001_185,mu caghi ore lain,1.3336875,4
Kelantan_005_006_001_187,rama lagi hok klate tuh pemain klate tuh hok single,4.0576875,10
Kelantan_005_006_001_189,apek buke smart sangat pon,2.2755625,5
Kelantan_005_006_001_191,mu pade nge daudsu samo tinggi,2.2145,6
Kelantan_005_006_001_193,oloh agah nok apek ore wi daudsu tokse,4.4901875,8
Kelantan_005_006_001_195,takpolah gitu lah pastu mu nok gih ke nih,2.4395625,9
Kelantan_005_006_001_196,nok pi limo aribule ni kalu mu nok gi aku nok beli tiket lebih,3.4299375,14
Kelantan_005_006_001_197,aku nok oyak ko saen aku nih,1.4080625,7
Kelantan_005_006_001_199,holah nok suroh saen aku tepoh doh tiket,2.0224375,8
Kelantan_005_006_001_200,tidok kito gi payoh jugok nok bulih,1.94325,7
Kelantan_005_006_001_202,gi sekali deh,1.2366875,3
Kelantan_005_006_001_203,kalu ado apek buleh mu usya-usya apek,2.06075,7
Kelantan_005_006_001_204,cagho nikoh doh pon kita minak,2.027625,6
Kelantan_005_006_001_206,kamero besar,1.454875,2
Kelantan_005_006_001_208,ho tulah,1.313375,2
Kelantan_005_006_001_209,oloh apek gere nikoh takpolah gitulah,3.0144375,6
Kelantan_005_006_001_210,gomo klate gomo kito,1.8294375,4
Kelantan_005_006_001_211,kito bowok dero besar gi ni deh,2.22625,7
Kelantan_005_006_001_213,pastu kito pakat akat baru dio perase,2.7660625,7
Kelantan_005_006_001_215,baru dio tahu kito ado ha ha ha,2.2841875,8
Kelantan_005_006_001_217,oh kea,1.6876875,2
Kelantan_005_006_001_218,bereh kito gi sokong wi semangat ko klate biar mene,3.2145,10
Kelantan_005_006_001_219,ho pialo ni meme hok kito doh,2.6790625,7
Kelantan_005_006_001_221,tulah,0.931125,1
Kelantan_005_006_001_222,pastu mulo kelik ke tuh,3.2563125,5
Kelantan_005_006_001_224,tu aku nok kelik dah nih,1.283375,6
Kelantan_005_006_001_225,mok mu panggil aku denga dapo,1.7604375,6
Kelantan_005_006_001_226,sungohe kito kecek pasal bola,2.182375,5
Kelantan_005_006_001_229,nok kecek bola tak useh,2.3425,5
Kelantan_005_006_001_230,ore nok masuk mine balik,2.00775,5
Kelantan_005_006_001_232,mok mu panggil aku takut jugok keno ngepek dio,3.63725,9
Kelantan_005_006_001_234,jadi tu deh,1.3094375,3
Kelantan_005_006_002_002,sero lemoh semangat doh ni,3.2870625,5
Kelantan_005_006_002_004,sero jantung hati takdop doh ni,3.8518125,6
Kelantan_005_006_002_005,necat mano tok tau tubik jatung takdop doh ni,3.849,9
Kelantan_005_006_002_007,oloh semale,2.5475,2
Kelantan_005_006_002_008,eh aku mano nikoh lagi pastu laki mati gapo nyo,4.0605625,10
Kelantan_005_006_002_010,aku nih nok oyak lagu mano,3.8036875,6
Kelantan_005_006_002_011,perasae aku nih kering doh air mato tubik,4.031625,8
Kelantan_005_006_002_012,bakpo dio tok tengok aku,2.2538125,5
Kelantan_005_006_002_014,dio tok tengok aku lansung,2.962875,5
Kelantan_005_006_002_016,apek dio nikoh doh marin aku frust la,5.4276875,8
Kelantan_005_006_002_017,bakpo dio tok tengok aku woh come lote nih,2.4540625,9
Kelantan_005_006_002_019,dio nikoh,1.7370625,2
Kelantan_005_006_002_021,awo dio nikoh tuh,2.315,4
Kelantan_005_006_002_022,seroh eh,1.396125,2
Kelantan_005_006_002_023,tahulah tok tahu nok oyak gano prasae nih,3.337875,8
Kelantan_005_006_002_025,eh aku jatuh cinta pande pertamo doh nih hoo,5.6308125,9
Kelantan_005_006_002_027,dio tok laye,2.634,3
Kelantan_005_006_002_029,eh jupo mimpi-mimpi dio tok laye pon aku frust nih,6.3129375,10
Kelantan_005_006_002_032,eh mestilah,2.65825,2
Kelantan_005_006_002_033,tu pon dasyat sebab apek la duk igat bola tuh,5.02425,10
Kelantan_005_006_002_035,eh tengok la semuo tengok dio duk igat bola woh bulat gete tu ha,6.5451875,14
Kelantan_005_006_002_037,hoo apek tu lah,2.21525,4
Kelantan_005_006_002_039,yolo tuh,1.0805,2
Kelantan_005_006_002_040,eh kalu yolo oh sebab bini dio aku nok gi katok-katok bini dio hoo,4.841375,14
Kelantan_005_006_002_042,eh gere weh,1.786,3
Kelantan_005_006_002_044,sek kelate pon takut kes bini dio tu ha,3.438,9
Kelantan_005_006_002_046,tok sebut ore lain duk sebut  apek jah,2.95475,8
Kelantan_005_006_002_048,bakpo,1.0660625,1
Kelantan_005_006_002_050,hoo sebut jah la oyak belako oyak-oyak,3.4699375,7
Kelantan_005_006_002_052,bilo,1.23225,1
Kelantan_005_006_002_054,beres la,1.518,2
Kelantan_005_006_002_056,hoo tapi gak apek adok dok situ eh,3.3030625,8
Kelantan_005_006_002_058,kalu eh mesti dio gih bule madu,3.0353125,7
Kelantan_005_006_002_060,apek doh tok main meme kes bini dio,3.1705625,8
Kelantan_005_006_002_062,takpo kito tengok bola eh,1.863375,5
Kelantan_005_006_002_063,ingat balik dop kenange-kenange dulu-dulu woh dio main bola tuh sebelum dio main,6.06925,13
Kelantan_005_006_002_065,eh meme la baju bola beli ori lagi tu,3.928125,9
Kelantan_005_006_002_067,ingat sek-sek hoo dio yolo doh rama-rama pakat pakat pakai baju gapo jersi dio tuh,7.2199375,15
Kelantan_005_006_002_068,tengok depe tv rama-rama pege bola,3.1825625,6
Kelantan_005_006_002_070,eh tapi tok lalu jugok sero lagi dasyat tepik,3.72725,9
Kelantan_005_006_002_071,mmm tepik sapa ore lain nok tido gapo pon tokleh,3.7394375,10
Kelantan_005_006_002_073,hoo eh aku nga saen aku tuh napok jah baik jah,5.7801875,11
Kelantan_005_006_002_074,kaba-kaba minat bola sapa kerusi terbalik kue,5.187375,7
Kelantan_005_006_002_075,nok oyak nyo,1.1314375,3
Kelantan_005_006_002_076,ari tuh sebab ah kelate lawe gapo doh kelate rajin kaloh kea,4.125875,12
Kelantan_005_006_002_078,aku buke sunguhe sangat ko bola aku tawu mu tu minat gilo-gilo ko bola deh,5.58925,15
Kelantan_005_006_002_079,aku minat ko apek jah,1.7574375,5
Kelantan_005_006_002_081,hoo eh aku ingat mu dulu,2.723625,6
Kelantan_005_006_002_082,oh maso kelate lawe gapo tawu tuh,3.2001875,7
Kelantan_005_006_002_083,kelate kaloh kea mu ado gocoh budok tuh,2.11925,8
Kelantan_005_006_002_085,nyo mu gocoh dio tu bakpo,2.248,6
Kelantan_005_006_002_087,hoo pastu tok silap aku dio jeh dio jeh kelate deh,4.010875,11
Kelantan_005_006_002_089,yoloh mu buke buleh duk diye-diye mu ni no maroh,4.146125,10
Kelantan_005_006_002_091,aku tau hok masa tu aku takdop situ tapi gak ado duk ngupat pasal mu pade,5.3055625,16
Kelantan_005_006_002_093,oh mugo tange tokleh duk diye,3.1566875,6
Kelantan_005_006_002_095,mmm yolo doh kalu aku tepat mu gitu jugok,4.1425625,9
Kelantan_005_006_002_096,tapi,1.163,1
Kelantan_005_006_002_098,tok adil make rasuah sero deh,2.561375,6
Kelantan_005_006_002_100,tok patut la,1.343,3
Kelantan_005_006_002_103,kito baek kea,1.799875,3
Kelantan_005_006_002_105,hoo itu naik bas sebutir-sebutir bas,3.41975,6
Kelantan_005_006_002_107,hoo sapa ko jem jale kea,2.83575,6
Kelantan_005_006_002_109,eh jolo doh tu deret keto sapa tunggu dale keto kencing berok dale keto doh,4.4851875,15
Kelantan_005_006_002_111,kalu ore lapa lapa cerot situ lah,3.62,7
Kelantan_005_006_002_112,tok tokleh gi mano,1.799875,4
Kelantan_005_006_002_114,keda kiri kane meme ado,2.0658125,5
Kelantan_005_006_002_116,mmm,0.7891875,1
Kelantan_005_006_002_118,hoo yolo doh sokong tuh,2.250875,5
Kelantan_005_006_002_119,aku sokong walaupon aku tengok apek jah aku sokong bola kelate,5.312375,11
Kelantan_005_006_002_121,jolo doh meme abis la keno,3.0040625,6
Kelantan_005_006_002_123,yolo nati gak tubik la cerito-cerito pelik,4.670125,7
Kelantan_005_006_002_125,hoo bini dio masalah masalah la gapo la,3.783375,8
Kelantan_005_006_002_128,aku gere lagi dio nikoh dio tok tengok aku hoo,2.97675,10
Kelantan_005_006_002_130,tolol aponyo jolo aku aku,2.4644375,5
Kelantan_005_006_002_132,nok wat gano aku kene ko dio,2.1159375,7
Kelantan_005_006_002_134,eh bagi aku semak weh,2.8226875,5
Kelantan_005_006_002_136,tokse daudsu nok apek jugok,2.876375,5
Kelantan_005_006_002_138,tidok duk agah yolo doh mugonyo,3.036,6
Kelantan_005_006_002_140,hoo bulih la mari kito gi skali,2.8139375,7
Kelantan_005_006_002_141,hoo bakpo kito gi rama-rama baru sedak,3.0919375,7
Kelantan_005_006_002_143,hoo gi rama-rama kito gege stadium,3.2951875,6
Kelantan_005_006_002_145,eh mesti doh mu tok payoh oyak benda tu aku tau doh sedia maklum,4.744125,14
